,count,Hour,Day,Month,Year,atemp,humidity,temp,windspeed,Day_Name,workingday,holiday,season
2015-08-05 23:00:00-04:00,205,23,5,8,2015,24.74,59.0,24.67,3.11,Wednesday,1,0,3
2015-08-06 00:00:00-04:00,91,0,6,8,2015,22.99,66.0,22.92,1.78,Thursday,1,0,3
2015-08-06 01:00:00-04:00,30,1,6,8,2015,22.95,65.0,22.89,1.71,Thursday,1,0,3
2015-08-06 02:00:00-04:00,13,2,6,8,2015,21.91,70.0,21.83,1.15,Thursday,1,0,3
2015-08-06 03:00:00-04:00,4,3,6,8,2015,22.22,69.0,22.15,1.65,Thursday,1,0,3
2015-08-06 04:00:00-04:00,5,4,6,8,2015,21.82,74.0,21.67,1.91,Thursday,1,0,3
2015-08-06 05:00:00-04:00,83,5,6,8,2015,21.34,75.0,21.19,1.36,Thursday,1,0,3
2015-08-06 06:00:00-04:00,323,6,6,8,2015,21.13,75.0,21.02,2.27,Thursday,1,0,3
2015-08-06 07:00:00-04:00,932,7,6,8,2015,21.07,70.0,21.07,3.21,Thursday,1,0,3
2015-08-06 08:00:00-04:00,1282,8,6,8,2015,22.08,66.0,22.08,1.88,Thursday,1,0,3
2015-08-06 09:00:00-04:00,667,9,6,8,2015,23.05,62.0,23.05,3.62,Thursday,1,0,3
2015-08-06 10:00:00-04:00,425,10,6,8,2015,24.63,61.0,24.54,3.67,Thursday,1,0,3
2015-08-06 11:00:00-04:00,462,11,6,8,2015,25.8,59.0,25.64,4.22,Thursday,1,0,3
2015-08-06 12:00:00-04:00,548,12,6,8,2015,27.37,56.99999999999999,26.56,2.6,Thursday,1,0,3
2015-08-06 13:00:00-04:00,481,13,6,8,2015,27.44,56.00000000000001,26.69,2.91,Thursday,1,0,3
2015-08-06 14:00:00-04:00,494,14,6,8,2015,27.47,55.00000000000001,26.74,1.36,Thursday,1,0,3
2015-08-06 15:00:00-04:00,583,15,6,8,2015,27.47,56.00000000000001,26.68,2.41,Thursday,1,0,3
2015-08-06 16:00:00-04:00,815,16,6,8,2015,27.59,56.00000000000001,26.8,2.72,Thursday,1,0,3
2015-08-06 17:00:00-04:00,1502,17,6,8,2015,26.06,63.0,25.79,4.03,Thursday,1,0,3
2015-08-06 18:00:00-04:00,1377,18,6,8,2015,25.47,62.0,25.27,5.37,Thursday,1,0,3
2015-08-06 19:00:00-04:00,880,19,6,8,2015,25.1,61.0,24.96,3.22,Thursday,1,0,3
2015-08-06 20:00:00-04:00,651,20,6,8,2015,24.65,63.0,24.49,3.11,Thursday,1,0,3
2015-08-06 21:00:00-04:00,395,21,6,8,2015,24.28,68.0,24.04,2.72,Thursday,1,0,3
2015-08-06 22:00:00-04:00,312,22,6,8,2015,23.98,71.0,23.71,2.1,Thursday,1,0,3
2015-08-06 23:00:00-04:00,262,23,6,8,2015,23.56,72.0,23.29,2.52,Thursday,1,0,3
2015-08-07 00:00:00-04:00,119,0,7,8,2015,22.75,78.0,22.42,4.51,Friday,1,0,3
2015-08-07 01:00:00-04:00,53,1,7,8,2015,21.74,80.0,21.46,6.39,Friday,1,0,3
2015-08-07 02:00:00-04:00,23,2,7,8,2015,21.09,77.0,20.94,4.61,Friday,1,0,3
2015-08-07 03:00:00-04:00,4,3,7,8,2015,20.88,77.0,20.75,4.03,Friday,1,0,3
2015-08-07 04:00:00-04:00,12,4,7,8,2015,20.34,82.0,20.12,3.28,Friday,1,0,3
2015-08-07 05:00:00-04:00,80,5,7,8,2015,20.06,85.0,19.81,3.17,Friday,1,0,3
2015-08-07 06:00:00-04:00,234,6,7,8,2015,20.16,85.0,19.9,3.81,Friday,1,0,3
2015-08-07 07:00:00-04:00,659,7,7,8,2015,20.51,84.0,20.23,3.14,Friday,1,0,3
2015-08-07 08:00:00-04:00,1080,8,7,8,2015,20.91,84.0,20.61,3.15,Friday,1,0,3
2015-08-07 09:00:00-04:00,629,9,7,8,2015,21.4,83.0,21.08,2.85,Friday,1,0,3
2015-08-07 10:00:00-04:00,385,10,7,8,2015,22.12,81.0,21.76,3.35,Friday,1,0,3
2015-08-07 11:00:00-04:00,448,11,7,8,2015,22.72,79.0,22.36,3.26,Friday,1,0,3
2015-08-07 12:00:00-04:00,600,12,7,8,2015,23.61,73.0,23.32,4.62,Friday,1,0,3
2015-08-07 13:00:00-04:00,641,13,7,8,2015,24.45,69.0,24.19,5.75,Friday,1,0,3
2015-08-07 14:00:00-04:00,565,14,7,8,2015,25.47,63.0,25.24,4.83,Friday,1,0,3
2015-08-07 15:00:00-04:00,663,15,7,8,2015,26.21,61.0,25.97,5.01,Friday,1,0,3
2015-08-07 16:00:00-04:00,927,16,7,8,2015,26.14,61.0,25.91,3.94,Friday,1,0,3
2015-08-07 17:00:00-04:00,1373,17,7,8,2015,26.1,61.0,25.86,2.02,Friday,1,0,3
2015-08-07 18:00:00-04:00,1183,18,7,8,2015,26.02,63.0,25.75,3.2,Friday,1,0,3
2015-08-07 19:00:00-04:00,798,19,7,8,2015,25.72,65.0,25.41,0.75,Friday,1,0,3
2015-08-07 20:00:00-04:00,580,20,7,8,2015,25.35,68.0,25.02,2.2,Friday,1,0,3
2015-08-07 21:00:00-04:00,428,21,7,8,2015,24.76,71.0,24.42,1.93,Friday,1,0,3
2015-08-07 22:00:00-04:00,395,22,7,8,2015,24.38,74.0,24.0,1.61,Friday,1,0,3
2015-08-07 23:00:00-04:00,302,23,7,8,2015,24.04,75.0,23.67,2.13,Friday,1,0,3
2015-08-08 00:00:00-04:00,176,0,8,8,2015,22.76,80.0,22.37,0.58,Saturday,0,1,3
2015-08-08 01:00:00-04:00,140,1,8,8,2015,22.47,81.0,22.1,0.6,Saturday,0,1,3
2015-08-08 02:00:00-04:00,94,2,8,8,2015,22.16,78.0,21.88,0.37,Saturday,0,1,3
2015-08-08 03:00:00-04:00,40,3,8,8,2015,22.24,75.0,22.01,0.83,Saturday,0,1,3
2015-08-08 04:00:00-04:00,16,4,8,8,2015,21.71,78.0,21.47,0.04,Saturday,0,1,3
2015-08-08 05:00:00-04:00,26,5,8,8,2015,21.18,79.0,20.98,0.24,Saturday,0,1,3
2015-08-08 06:00:00-04:00,75,6,8,8,2015,20.79,81.0,20.58,0.7,Saturday,0,1,3
2015-08-08 07:00:00-04:00,154,7,8,8,2015,20.85,80.0,20.64,0.86,Saturday,0,1,3
2015-08-08 08:00:00-04:00,299,8,8,8,2015,21.23,79.0,21.01,1.42,Saturday,0,1,3
2015-08-08 09:00:00-04:00,541,9,8,8,2015,22.42,75.0,22.2,2.47,Saturday,0,1,3
2015-08-08 10:00:00-04:00,740,10,8,8,2015,24.05,68.0,23.85,4.55,Saturday,0,1,3
2015-08-08 11:00:00-04:00,864,11,8,8,2015,25.23,59.0,25.13,4.5,Saturday,0,1,3
2015-08-08 12:00:00-04:00,1069,12,8,8,2015,26.44,55.00000000000001,26.31,3.42,Saturday,0,1,3
2015-08-08 13:00:00-04:00,1080,13,8,8,2015,27.85,52.0,27.28,4.67,Saturday,0,1,3
2015-08-08 14:00:00-04:00,1188,14,8,8,2015,28.21,49.0,27.85,5.15,Saturday,0,1,3
2015-08-08 15:00:00-04:00,1052,15,8,8,2015,28.33,48.0,28.06,4.01,Saturday,0,1,3
2015-08-08 16:00:00-04:00,910,16,8,8,2015,28.55,48.0,28.27,3.81,Saturday,0,1,3
2015-08-08 17:00:00-04:00,1060,17,8,8,2015,28.21,48.0,27.95,3.67,Saturday,0,1,3
2015-08-08 18:00:00-04:00,867,18,8,8,2015,28.15,49.0,27.81,2.22,Saturday,0,1,3
2015-08-08 19:00:00-04:00,754,19,8,8,2015,27.85,50.0,27.47,2.19,Saturday,0,1,3
2015-08-08 20:00:00-04:00,588,20,8,8,2015,26.02,56.99999999999999,25.89,1.16,Saturday,0,1,3
2015-08-08 21:00:00-04:00,493,21,8,8,2015,24.28,65.0,24.12,0.03,Saturday,0,1,3
2015-08-08 22:00:00-04:00,418,22,8,8,2015,22.93,70.0,22.76,0.09,Saturday,0,1,3
2015-08-08 23:00:00-04:00,326,23,8,8,2015,22.11,75.0,21.92,0.08,Saturday,0,1,3
2015-08-09 00:00:00-04:00,275,0,9,8,2015,21.37,78.0,21.16,0.01,Sunday,0,1,3
2015-08-09 01:00:00-04:00,187,1,9,8,2015,20.84,80.0,20.63,0.01,Sunday,0,1,3
2015-08-09 02:00:00-04:00,109,2,9,8,2015,20.65,81.0,20.42,0.01,Sunday,0,1,3
2015-08-09 03:00:00-04:00,36,3,9,8,2015,20.72,80.0,20.53,0.0,Sunday,0,1,3
2015-08-09 04:00:00-04:00,12,4,9,8,2015,20.56,84.0,20.28,0.03,Sunday,0,1,3
2015-08-09 05:00:00-04:00,15,5,9,8,2015,20.61,83.0,20.35,0.01,Sunday,0,1,3
2015-08-09 06:00:00-04:00,46,6,9,8,2015,20.63,83.0,20.36,0.0,Sunday,0,1,3
2015-08-09 07:00:00-04:00,98,7,9,8,2015,20.62,84.0,20.34,0.0,Sunday,0,1,3
2015-08-09 08:00:00-04:00,221,8,9,8,2015,21.78,81.0,21.46,0.09,Sunday,0,1,3
2015-08-09 09:00:00-04:00,451,9,9,8,2015,23.27,72.0,23.02,0.5,Sunday,0,1,3
2015-08-09 10:00:00-04:00,802,10,9,8,2015,24.53,64.0,24.36,1.2,Sunday,0,1,3
2015-08-09 11:00:00-04:00,848,11,9,8,2015,25.44,61.0,25.27,1.28,Sunday,0,1,3
2015-08-09 12:00:00-04:00,938,12,9,8,2015,27.55,57.99999999999999,26.63,1.89,Sunday,0,1,3
2015-08-09 13:00:00-04:00,1030,13,9,8,2015,28.76,56.00000000000001,27.82,1.72,Sunday,0,1,3
2015-08-09 14:00:00-04:00,1003,14,9,8,2015,29.36,54.0,28.4,2.43,Sunday,0,1,3
2015-08-09 15:00:00-04:00,885,15,9,8,2015,29.95,51.0,29.11,2.82,Sunday,0,1,3
2015-08-09 16:00:00-04:00,918,16,9,8,2015,30.08,51.0,29.26,2.45,Sunday,0,1,3
2015-08-09 17:00:00-04:00,899,17,9,8,2015,30.17,52.0,29.17,1.74,Sunday,0,1,3
2015-08-09 18:00:00-04:00,817,18,9,8,2015,29.86,54.0,28.79,4.33,Sunday,0,1,3
2015-08-09 19:00:00-04:00,679,19,9,8,2015,28.97,59.0,27.75,2.03,Sunday,0,1,3
2015-08-09 20:00:00-04:00,494,20,9,8,2015,28.39,62.0,27.12,1.58,Sunday,0,1,3
2015-08-09 21:00:00-04:00,441,21,9,8,2015,26.57,66.0,26.18,0.64,Sunday,0,1,3
2015-08-09 22:00:00-04:00,284,22,9,8,2015,26.0,69.0,25.59,0.79,Sunday,0,1,3
2015-08-09 23:00:00-04:00,163,23,9,8,2015,25.78,71.0,25.34,1.07,Sunday,0,1,3
2015-08-10 00:00:00-04:00,72,0,10,8,2015,25.47,71.0,25.07,5.64,Monday,1,0,3
2015-08-10 01:00:00-04:00,28,1,10,8,2015,24.92,73.0,24.5,5.13,Monday,1,0,3
2015-08-10 02:00:00-04:00,9,2,10,8,2015,24.33,75.0,23.93,5.25,Monday,1,0,3
2015-08-10 03:00:00-04:00,8,3,10,8,2015,23.35,79.0,22.94,3.26,Monday,1,0,3
2015-08-10 04:00:00-04:00,2,4,10,8,2015,22.79,83.0,22.33,4.39,Monday,1,0,3
2015-08-10 05:00:00-04:00,41,5,10,8,2015,22.03,88.0,21.52,5.53,Monday,1,0,3
2015-08-10 06:00:00-04:00,224,6,10,8,2015,21.71,90.0,21.19,4.21,Monday,1,0,3
2015-08-10 07:00:00-04:00,654,7,10,8,2015,21.59,90.0,21.07,4.73,Monday,1,0,3
2015-08-10 08:00:00-04:00,896,8,10,8,2015,21.49,90.0,20.99,6.24,Monday,1,0,3
2015-08-10 09:00:00-04:00,567,9,10,8,2015,21.59,89.0,21.1,6.97,Monday,1,0,3
2015-08-10 10:00:00-04:00,347,10,10,8,2015,21.83,87.0,21.38,5.99,Monday,1,0,3
2015-08-10 11:00:00-04:00,387,11,10,8,2015,21.96,85.0,21.53,6.1,Monday,1,0,3
2015-08-10 12:00:00-04:00,445,12,10,8,2015,22.46,84.0,22.02,5.42,Monday,1,0,3
2015-08-10 13:00:00-04:00,480,13,10,8,2015,23.0,82.0,22.56,7.0,Monday,1,0,3
2015-08-10 14:00:00-04:00,458,14,10,8,2015,23.63,78.0,23.21,8.42,Monday,1,0,3
2015-08-10 15:00:00-04:00,545,15,10,8,2015,24.07,75.0,23.68,10.35,Monday,1,0,3
2015-08-10 16:00:00-04:00,708,16,10,8,2015,24.09,73.0,23.74,11.01,Monday,1,0,3
2015-08-10 17:00:00-04:00,1467,17,10,8,2015,23.93,75.0,23.56,4.2,Monday,1,0,3
2015-08-10 18:00:00-04:00,1236,18,10,8,2015,23.92,77.0,23.51,6.45,Monday,1,0,3
2015-08-10 19:00:00-04:00,793,19,10,8,2015,23.56,80.0,23.11,6.04,Monday,1,0,3
2015-08-10 20:00:00-04:00,600,20,10,8,2015,23.53,83.0,23.01,5.7,Monday,1,0,3
2015-08-10 21:00:00-04:00,269,21,10,8,2015,23.65,85.0,23.07,4.91,Monday,1,0,3
2015-08-10 22:00:00-04:00,181,22,10,8,2015,23.52,87.0,22.91,5.74,Monday,1,0,3
2015-08-10 23:00:00-04:00,77,23,10,8,2015,23.56,88.0,22.92,5.37,Monday,1,0,3
2015-08-11 00:00:00-04:00,24,0,11,8,2015,23.17,91.0,22.49,4.66,Tuesday,1,0,3
2015-08-11 01:00:00-04:00,15,1,11,8,2015,23.2,91.0,22.51,8.28,Tuesday,1,0,3
2015-08-11 02:00:00-04:00,3,2,11,8,2015,23.16,90.0,22.5,8.58,Tuesday,1,0,3
2015-08-11 03:00:00-04:00,5,3,11,8,2015,23.03,91.0,22.36,9.28,Tuesday,1,0,3
2015-08-11 04:00:00-04:00,9,4,11,8,2015,23.15,91.0,22.47,9.56,Tuesday,1,0,3
2015-08-11 05:00:00-04:00,86,5,11,8,2015,23.25,90.0,22.58,10.3,Tuesday,1,0,3
2015-08-11 06:00:00-04:00,204,6,11,8,2015,23.39,90.0,22.71,8.08,Tuesday,1,0,3
2015-08-11 07:00:00-04:00,668,7,11,8,2015,23.38,90.0,22.69,5.16,Tuesday,1,0,3
2015-08-11 08:00:00-04:00,1089,8,11,8,2015,23.51,90.0,22.82,4.74,Tuesday,1,0,3
2015-08-11 09:00:00-04:00,612,9,11,8,2015,24.04,89.0,23.33,6.16,Tuesday,1,0,3
2015-08-11 10:00:00-04:00,316,10,11,8,2015,25.24,85.0,24.52,5.88,Tuesday,1,0,3
2015-08-11 11:00:00-04:00,392,11,11,8,2015,28.05,77.0,26.26,6.88,Tuesday,1,0,3
2015-08-11 12:00:00-04:00,482,12,11,8,2015,30.82,67.0,28.27,5.25,Tuesday,1,0,3
2015-08-11 13:00:00-04:00,510,13,11,8,2015,32.17,60.0,29.6,6.26,Tuesday,1,0,3
2015-08-11 14:00:00-04:00,448,14,11,8,2015,32.56,56.00000000000001,30.3,7.01,Tuesday,1,0,3
2015-08-11 15:00:00-04:00,473,15,11,8,2015,32.25,56.99999999999999,30.0,6.02,Tuesday,1,0,3
2015-08-11 16:00:00-04:00,701,16,11,8,2015,32.44,62.0,29.58,6.94,Tuesday,1,0,3
2015-08-11 17:00:00-04:00,1481,17,11,8,2015,32.46,57.99999999999999,30.01,7.01,Tuesday,1,0,3
2015-08-11 18:00:00-04:00,1351,18,11,8,2015,31.79,56.99999999999999,29.76,5.36,Tuesday,1,0,3
2015-08-11 19:00:00-04:00,897,19,11,8,2015,31.42,59.0,29.36,3.75,Tuesday,1,0,3
2015-08-11 20:00:00-04:00,686,20,11,8,2015,30.41,62.0,28.44,2.17,Tuesday,1,0,3
2015-08-11 21:00:00-04:00,444,21,11,8,2015,28.2,73.0,26.48,2.25,Tuesday,1,0,3
2015-08-11 22:00:00-04:00,315,22,11,8,2015,26.23,76.0,25.62,2.37,Tuesday,1,0,3
2015-08-11 23:00:00-04:00,131,23,11,8,2015,25.77,79.0,25.14,3.52,Tuesday,1,0,3
2015-08-12 00:00:00-04:00,73,0,12,8,2015,25.09,79.0,24.52,1.13,Wednesday,1,0,3
2015-08-12 01:00:00-04:00,20,1,12,8,2015,24.79,74.0,24.36,2.3,Wednesday,1,0,3
2015-08-12 02:00:00-04:00,13,2,12,8,2015,24.76,67.0,24.51,4.88,Wednesday,1,0,3
2015-08-12 03:00:00-04:00,4,3,12,8,2015,24.15,66.0,23.97,7.38,Wednesday,1,0,3
2015-08-12 04:00:00-04:00,11,4,12,8,2015,23.1,68.0,22.97,6.77,Wednesday,1,0,3
2015-08-12 05:00:00-04:00,118,5,12,8,2015,22.38,70.0,22.26,5.52,Wednesday,1,0,3
2015-08-12 06:00:00-04:00,366,6,12,8,2015,21.44,73.0,21.35,5.37,Wednesday,1,0,3
2015-08-12 07:00:00-04:00,891,7,12,8,2015,21.11,74.0,21.01,5.47,Wednesday,1,0,3
2015-08-12 08:00:00-04:00,1186,8,12,8,2015,21.63,73.0,21.51,7.33,Wednesday,1,0,3
2015-08-12 09:00:00-04:00,620,9,12,8,2015,22.84,68.0,22.74,9.62,Wednesday,1,0,3
2015-08-12 10:00:00-04:00,349,10,12,8,2015,24.03,63.0,23.93,9.21,Wednesday,1,0,3
2015-08-12 11:00:00-04:00,395,11,12,8,2015,25.12,60.0,25.01,8.43,Wednesday,1,0,3
2015-08-12 12:00:00-04:00,548,12,12,8,2015,25.93,56.00000000000001,25.83,9.1,Wednesday,1,0,3
2015-08-12 13:00:00-04:00,496,13,12,8,2015,26.56,52.0,26.49,9.78,Wednesday,1,0,3
2015-08-12 14:00:00-04:00,431,14,12,8,2015,27.5,49.0,27.18,9.9,Wednesday,1,0,3
2015-08-12 15:00:00-04:00,552,15,12,8,2015,27.42,47.0,27.22,9.62,Wednesday,1,0,3
2015-08-12 16:00:00-04:00,828,16,12,8,2015,28.11,42.0,28.11,8.88,Wednesday,1,0,3
2015-08-12 17:00:00-04:00,1493,17,12,8,2015,28.44,40.0,28.44,8.15,Wednesday,1,0,3
2015-08-12 18:00:00-04:00,1418,18,12,8,2015,28.37,40.0,28.37,7.02,Wednesday,1,0,3
2015-08-12 19:00:00-04:00,978,19,12,8,2015,27.77,42.0,27.77,6.03,Wednesday,1,0,3
2015-08-12 20:00:00-04:00,754,20,12,8,2015,26.35,48.0,26.35,4.55,Wednesday,1,0,3
2015-08-12 21:00:00-04:00,498,21,12,8,2015,24.91,52.0,24.91,1.98,Wednesday,1,0,3
2015-08-12 22:00:00-04:00,293,22,12,8,2015,23.29,61.0,23.29,2.94,Wednesday,1,0,3
2015-08-12 23:00:00-04:00,150,23,12,8,2015,22.46,64.0,22.46,3.61,Wednesday,1,0,3
2015-08-13 00:00:00-04:00,51,0,13,8,2015,21.8,69.0,21.78,3.15,Thursday,1,0,3
2015-08-13 01:00:00-04:00,38,1,13,8,2015,21.15,70.0,21.15,3.48,Thursday,1,0,3
2015-08-13 02:00:00-04:00,24,2,13,8,2015,20.72,69.0,20.72,1.98,Thursday,1,0,3
2015-08-13 03:00:00-04:00,12,3,13,8,2015,20.16,72.0,20.16,2.74,Thursday,1,0,3
2015-08-13 04:00:00-04:00,8,4,13,8,2015,20.41,72.0,20.41,3.64,Thursday,1,0,3
2015-08-13 05:00:00-04:00,92,5,13,8,2015,20.43,71.0,20.43,3.76,Thursday,1,0,3
2015-08-13 06:00:00-04:00,355,6,13,8,2015,19.88,72.0,19.88,4.16,Thursday,1,0,3
2015-08-13 07:00:00-04:00,871,7,13,8,2015,19.29,74.0,19.29,3.75,Thursday,1,0,3
2015-08-13 08:00:00-04:00,1121,8,13,8,2015,20.13,72.0,20.13,3.77,Thursday,1,0,3
2015-08-13 09:00:00-04:00,579,9,13,8,2015,21.73,66.0,21.73,5.2,Thursday,1,0,3
2015-08-13 10:00:00-04:00,359,10,13,8,2015,22.82,63.0,22.82,5.68,Thursday,1,0,3
2015-08-13 11:00:00-04:00,423,11,13,8,2015,24.06,56.00000000000001,24.06,5.77,Thursday,1,0,3
2015-08-13 12:00:00-04:00,521,12,13,8,2015,25.25,47.0,25.25,5.2,Thursday,1,0,3
2015-08-13 13:00:00-04:00,530,13,13,8,2015,26.19,42.0,26.19,6.84,Thursday,1,0,3
2015-08-13 14:00:00-04:00,463,14,13,8,2015,26.84,37.0,26.84,6.5,Thursday,1,0,3
2015-08-13 15:00:00-04:00,624,15,13,8,2015,27.25,32.0,27.25,7.88,Thursday,1,0,3
2015-08-13 16:00:00-04:00,816,16,13,8,2015,27.56,33.0,27.56,7.09,Thursday,1,0,3
2015-08-13 17:00:00-04:00,1541,17,13,8,2015,27.28,34.0,27.28,6.33,Thursday,1,0,3
2015-08-13 18:00:00-04:00,1414,18,13,8,2015,26.75,35.0,26.75,5.45,Thursday,1,0,3
2015-08-13 19:00:00-04:00,950,19,13,8,2015,26.36,39.0,26.36,4.6,Thursday,1,0,3
2015-08-13 20:00:00-04:00,627,20,13,8,2015,25.21,44.0,25.21,3.91,Thursday,1,0,3
2015-08-13 21:00:00-04:00,528,21,13,8,2015,23.15,52.0,23.15,1.64,Thursday,1,0,3
2015-08-13 22:00:00-04:00,305,22,13,8,2015,21.44,60.0,21.44,0.87,Thursday,1,0,3
2015-08-13 23:00:00-04:00,183,23,13,8,2015,20.3,65.0,20.3,0.93,Thursday,1,0,3
2015-08-14 00:00:00-04:00,117,0,14,8,2015,19.21,72.0,19.21,1.16,Friday,1,0,3
2015-08-14 01:00:00-04:00,45,1,14,8,2015,18.35,76.0,18.35,0.53,Friday,1,0,3
2015-08-14 02:00:00-04:00,20,2,14,8,2015,17.66,80.0,17.66,0.76,Friday,1,0,3
2015-08-14 03:00:00-04:00,7,3,14,8,2015,17.26,81.0,17.26,0.46,Friday,1,0,3
2015-08-14 04:00:00-04:00,10,4,14,8,2015,16.92,82.0,16.92,0.99,Friday,1,0,3
2015-08-14 05:00:00-04:00,78,5,14,8,2015,16.63,84.0,16.63,1.67,Friday,1,0,3
2015-08-14 06:00:00-04:00,291,6,14,8,2015,16.42,84.0,16.42,1.37,Friday,1,0,3
2015-08-14 07:00:00-04:00,729,7,14,8,2015,16.41,85.0,16.41,1.72,Friday,1,0,3
2015-08-14 08:00:00-04:00,1138,8,14,8,2015,18.0,83.0,17.97,2.05,Friday,1,0,3
2015-08-14 09:00:00-04:00,649,9,14,8,2015,21.53,71.0,21.48,1.55,Friday,1,0,3
2015-08-14 10:00:00-04:00,411,10,14,8,2015,24.13,60.0,24.09,3.09,Friday,1,0,3
2015-08-14 11:00:00-04:00,495,11,14,8,2015,26.47,51.0,26.44,1.99,Friday,1,0,3
2015-08-14 12:00:00-04:00,682,12,14,8,2015,27.71,44.0,27.71,2.7,Friday,1,0,3
2015-08-14 13:00:00-04:00,659,13,14,8,2015,28.5,43.0,28.5,3.71,Friday,1,0,3
2015-08-14 14:00:00-04:00,606,14,14,8,2015,29.02,39.0,29.02,4.11,Friday,1,0,3
2015-08-14 15:00:00-04:00,700,15,14,8,2015,29.56,38.0,29.56,4.36,Friday,1,0,3
2015-08-14 16:00:00-04:00,989,16,14,8,2015,29.94,38.0,29.94,5.11,Friday,1,0,3
2015-08-14 17:00:00-04:00,1444,17,14,8,2015,30.0,38.0,30.0,3.91,Friday,1,0,3
2015-08-14 18:00:00-04:00,1085,18,14,8,2015,29.63,39.0,29.63,6.9,Friday,1,0,3
2015-08-14 19:00:00-04:00,736,19,14,8,2015,28.66,43.0,28.66,5.16,Friday,1,0,3
2015-08-14 20:00:00-04:00,559,20,14,8,2015,27.42,49.0,27.09,4.14,Friday,1,0,3
2015-08-14 21:00:00-04:00,457,21,14,8,2015,25.64,54.0,25.62,3.95,Friday,1,0,3
2015-08-14 22:00:00-04:00,334,22,14,8,2015,24.57,56.99999999999999,24.57,3.05,Friday,1,0,3
2015-08-14 23:00:00-04:00,308,23,14,8,2015,23.47,64.0,23.39,3.34,Friday,1,0,3
2015-08-15 00:00:00-04:00,175,0,15,8,2015,22.52,69.0,22.41,2.08,Saturday,0,1,3
2015-08-15 01:00:00-04:00,112,1,15,8,2015,21.62,73.0,21.5,1.83,Saturday,0,1,3
2015-08-15 02:00:00-04:00,99,2,15,8,2015,20.95,75.0,20.84,2.73,Saturday,0,1,3
2015-08-15 03:00:00-04:00,41,3,15,8,2015,20.41,77.0,20.31,2.18,Saturday,0,1,3
2015-08-15 04:00:00-04:00,10,4,15,8,2015,20.12,78.0,20.03,2.57,Saturday,0,1,3
2015-08-15 05:00:00-04:00,22,5,15,8,2015,19.84,79.0,19.76,3.0,Saturday,0,1,3
2015-08-15 06:00:00-04:00,54,6,15,8,2015,19.37,80.0,19.29,1.99,Saturday,0,1,3
2015-08-15 07:00:00-04:00,146,7,15,8,2015,19.24,82.0,19.14,2.03,Saturday,0,1,3
2015-08-15 08:00:00-04:00,304,8,15,8,2015,20.74,76.0,20.62,3.03,Saturday,0,1,3
2015-08-15 09:00:00-04:00,485,9,15,8,2015,22.92,71.0,22.73,4.03,Saturday,0,1,3
2015-08-15 10:00:00-04:00,760,10,15,8,2015,24.97,65.0,24.75,3.55,Saturday,0,1,3
2015-08-15 11:00:00-04:00,942,11,15,8,2015,27.37,59.0,26.46,5.51,Saturday,0,1,3
2015-08-15 12:00:00-04:00,1076,12,15,8,2015,28.85,54.0,28.06,5.29,Saturday,0,1,3
2015-08-15 13:00:00-04:00,1016,13,15,8,2015,29.52,48.0,29.07,4.96,Saturday,0,1,3
2015-08-15 14:00:00-04:00,901,14,15,8,2015,30.3,45.0,29.99,4.3,Saturday,0,1,3
2015-08-15 15:00:00-04:00,950,15,15,8,2015,30.73,43.0,30.47,6.17,Saturday,0,1,3
2015-08-15 16:00:00-04:00,917,16,15,8,2015,31.0,42.0,30.82,5.56,Saturday,0,1,3
2015-08-15 17:00:00-04:00,848,17,15,8,2015,30.99,42.0,30.8,6.67,Saturday,0,1,3
2015-08-15 18:00:00-04:00,808,18,15,8,2015,30.55,45.0,30.15,8.31,Saturday,0,1,3
2015-08-15 19:00:00-04:00,749,19,15,8,2015,29.22,48.0,28.85,6.37,Saturday,0,1,3
2015-08-15 20:00:00-04:00,557,20,15,8,2015,27.98,51.0,27.5,6.05,Saturday,0,1,3
2015-08-15 21:00:00-04:00,466,21,15,8,2015,26.03,56.99999999999999,25.91,3.19,Saturday,0,1,3
2015-08-15 22:00:00-04:00,351,22,15,8,2015,24.86,61.0,24.73,2.29,Saturday,0,1,3
2015-08-15 23:00:00-04:00,293,23,15,8,2015,23.76,68.0,23.57,2.36,Saturday,0,1,3
2015-08-16 00:00:00-04:00,192,0,16,8,2015,22.69,74.0,22.46,2.03,Sunday,0,1,3
2015-08-16 01:00:00-04:00,135,1,16,8,2015,22.07,77.0,21.83,1.87,Sunday,0,1,3
2015-08-16 02:00:00-04:00,92,2,16,8,2015,21.86,75.0,21.68,1.82,Sunday,0,1,3
2015-08-16 03:00:00-04:00,55,3,16,8,2015,21.22,80.0,20.98,3.36,Sunday,0,1,3
2015-08-16 04:00:00-04:00,9,4,16,8,2015,21.18,78.0,21.0,2.41,Sunday,0,1,3
2015-08-16 05:00:00-04:00,18,5,16,8,2015,20.75,79.0,20.57,0.92,Sunday,0,1,3
2015-08-16 06:00:00-04:00,37,6,16,8,2015,20.0,83.0,19.8,1.45,Sunday,0,1,3
2015-08-16 07:00:00-04:00,89,7,16,8,2015,19.86,83.0,19.66,1.93,Sunday,0,1,3
2015-08-16 08:00:00-04:00,236,8,16,8,2015,21.44,79.0,21.21,2.51,Sunday,0,1,3
2015-08-16 09:00:00-04:00,478,9,16,8,2015,23.35,75.0,23.04,3.97,Sunday,0,1,3
2015-08-16 10:00:00-04:00,714,10,16,8,2015,25.63,69.0,25.25,1.58,Sunday,0,1,3
